ID (#),Age,Primary Const Code,UTD Giving Total,"AVG Giving 
Over 6 years","Max Prelim Rating vs
Windfall Capacity",Windfall PTG Rating
581,53,Alumni,$110.00,$18.33,0,81
582,45,Alumni,$79.69,$13.28,0,81
583,63,Alumni,$500.00,$83.33,0,81
584,50,Alumni,$100.00,$16.67,0,81
585,47,Alumni,"$1,100.00",$183.33,0,81
586,56,Alumni,$0.00,$0.00,0,81
587,49,Alumni,$20.00,$3.33,0,81
588,56,Alumni,$400.00,$66.67,0,81
589,,Alumni,$150.00,$25.00,0,81
590,38,Alumni,"$1,626.28",$271.05,0,81
591,59,Alumni,"$4,112.68",$685.45,0,81
592,56,Alumni,$150.00,$25.00,0,81
593,35,Alumni,"$11,100.00","$1,850.00",0,81
594,44,Alumni,$100.00,$16.67,0,81
595,61,Alumni,$100.00,$16.67,0,81
596,38,Alumni,"$3,635.50",$605.92,0,81
597,43,Alumni,$750.00,$125.00,0,81
598,38,Alumni,$200.00,$33.33,0,81
599,42,Alumni,$169.69,$28.28,0,81
600,40,Alumni,"$1,400.00",$233.33,0,81
601,34,Alumni,"$1,200.00",$200.00,0,81
602,44,Alumni,$500.00,$83.33,0,81
603,36,Alumni,$709.00,$118.17,0,81
604,61,Alumni,$181.38,$30.23,0,81
605,34,Alumni,$100.00,$16.67,0,81
606,28,Alumni,"$2,719.69",$453.28,0,81
607,40,Alumni,$149.69,$24.95,0,81
608,,Alumni,$100.00,$16.67,0,81
609,45,Alumni,$500.00,$83.33,0,81
610,56,Alumni,$0.00,$0.00,0,81
611,47,Alumni,$139.38,$23.23,0,81
612,63,Alumni,$850.00,$141.67,0,80
613,65,Alumni,"$1,025.00",$170.83,0,80
614,69,Alumni,$300.00,$50.00,0,80
615,78,Alumni,$365.00,$60.83,0,80
616,80,Alumni,$200.00,$33.33,0,80
617,65,Alumni,$210.00,$35.00,0,80
618,65,Alumni,$975.00,$162.50,0,80
619,63,Alumni,$255.00,$42.50,0,80
620,60,Alumni,$300.00,$50.00,0,80
621,82,Alumni,"$1,675.00",$279.17,0,80
622,61,Alumni,$100.00,$16.67,0,80
623,67,Alumni,"$1,475.00",$245.83,0,80
624,66,Alumni,$100.00,$16.67,0,80
625,56,Alumni,$0.00,$0.00,0,80
626,62,Alumni,$0.00,$0.00,0,80
627,53,Alumni,$100.00,$16.67,0,80
628,63,Alumni,"$2,440.00",$406.67,0,80
629,67,Alumni,$201.69,$33.62,0,80
630,54,Alumni,"$1,215.55",$202.59,0,80
631,47,Alumni,"$1,000.00",$166.67,0,80
632,47,Alumni,"$1,078.84",$179.81,0,80
633,46,Alumni,$100.00,$16.67,0,80
634,42,Alumni,$100.00,$16.67,0,80
635,57,Alumni,$50.00,$8.33,0,80
636,48,Alumni,$0.00,$0.00,0,80
637,41,Alumni,$245.00,$40.83,0,80
638,43,Alumni,$375.00,$62.50,0,80
639,43,Alumni,"$1,231.00",$205.17,0,80
640,42,Alumni,$100.00,$16.67,0,80
641,42,Alumni,$100.00,$16.67,0,80
642,41,Alumni,$600.00,$100.00,0,80
643,48,Alumni,$251.00,$41.83,0,80
644,65,Alumni,$100.00,$16.67,0,80
645,37,Alumni,$150.00,$25.00,0,80
646,,Alumni,"$6,811.06","$1,135.18",0,80
647,36,Alumni,$259.69,$43.28,0,80
648,36,Alumni,$120.15,$20.03,0,80
649,34,Alumni,$700.00,$116.67,0,80
650,29,Alumni,$350.00,$58.33,0,80
651,35,Alumni,$50.00,$8.33,0,80
652,31,Alumni,$69.69,$11.62,0,80
653,76,Alumni,$200.00,$33.33,0,79
654,70,Alumni,"$10,216.43","$1,702.74",0,79
655,69,Alumni,$535.00,$89.17,0,79
656,72,Alumni,"$2,305.00",$384.17,0,79
657,79,Alumni,"$2,194.69",$365.78,0,79
658,67,Alumni,$125.00,$20.83,0,79
659,64,Alumni,$175.00,$29.17,0,79
660,62,Alumni,"$1,514.82",$252.47,0,79
661,78,Alumni,$200.00,$33.33,0,79
662,64,Alumni,$600.00,$100.00,0,79
663,67,Alumni,$901.07,$150.18,0,79
664,78,Alumni,"$4,778.88",$796.48,0,79
665,65,Alumni,"$1,965.00",$327.50,0,79
666,88,Alumni,$300.00,$50.00,0,79
667,75,Alumni,$402.50,$67.08,0,79
668,62,Alumni,$210.00,$35.00,0,79
669,52,Alumni,$375.00,$62.50,0,79
670,63,Alumni,$0.00,$0.00,0,79
671,58,Alumni,$0.00,$0.00,0,79
672,62,Alumni,$425.00,$70.83,0,79
673,78,Alumni,$275.00,$45.83,0,79
674,59,Alumni,$105.00,$17.50,0,79
675,64,Alumni,$50.00,$8.33,0,79
676,62,Alumni,"$1,100.00",$183.33,0,79
677,54,Alumni,$725.00,$120.83,0,79
678,84,Alumni,$200.00,$33.33,0,79
679,64,Alumni,"$1,536.08",$256.01,0,79
680,69,Alumni,$445.00,$74.17,0,79
681,56,Alumni,$0.00,$0.00,0,79
682,48,Alumni,$659.69,$109.95,0,79
683,55,Alumni,$100.00,$16.67,0,79
684,47,Alumni,$450.00,$75.00,0,79
685,46,Alumni,$189.38,$31.56,0,79
686,72,Alumni,$445.00,$74.17,0,79
687,62,Alumni,"$1,010.00",$168.33,0,79
688,47,Alumni,$350.00,$58.33,0,79
689,48,Alumni,$100.00,$16.67,0,79
690,48,Alumni,$50.00,$8.33,0,79
691,39,Alumni,$296.90,$49.48,0,79
692,51,Alumni,$400.00,$66.67,0,79
693,48,Alumni,$602.76,$100.46,0,79
694,42,Alumni,$555.00,$92.50,0,79
695,46,Alumni,"$1,343.00",$223.83,0,79
696,40,Alumni,$150.00,$25.00,0,79
697,35,Alumni,"$1,050.00",$175.00,0,79
698,36,Alumni,"$1,452.49",$242.08,0,79
699,65,Alumni,"$1,210.69",$201.78,0,79
700,33,Alumni,$147.20,$24.53,0,79
701,44,Alumni,$169.69,$28.28,0,79
702,33,Alumni,$314.15,$52.36,0,79
703,34,Alumni,$500.00,$83.33,0,79
704,36,Alumni,$375.00,$62.50,0,79
705,30,Alumni,$850.00,$141.67,0,79
706,42,Alumni,$100.00,$16.67,0,79
707,28,Alumni,$100.00,$16.67,0,79
708,52,Alumni,$200.00,$33.33,0,79
709,97,Alumni,$317.51,$52.92,0,78
710,63,Alumni,$25.00,$4.17,0,78
711,69,Alumni,"$1,750.00",$291.67,0,78
712,71,Alumni,"$4,101.00",$683.50,0,78
713,62,Alumni,$0.00,$0.00,0,78
714,64,Alumni,$425.00,$70.83,0,78
715,82,Alumni,$175.00,$29.17,0,78
716,57,Alumni,"$2,553.00",$425.50,0,78
717,58,Alumni,$0.00,$0.00,0,78
718,72,Alumni,$0.00,$0.00,0,78
719,70,Alumni,$175.00,$29.17,0,78
720,64,Alumni,$378.60,$63.10,0,78
721,63,Alumni,$125.00,$20.83,0,78
722,68,Alumni,$0.00,$0.00,0,78
723,70,Alumni,$100.00,$16.67,0,78
724,76,Alumni,$345.00,$57.50,0,78
725,62,Alumni,$500.00,$83.33,0,78
726,60,Alumni,$375.00,$62.50,0,78
727,64,Alumni,"$1,125.00",$187.50,0,78
728,66,Alumni,$377.00,$62.83,0,78
729,77,Alumni,$805.00,$134.17,0,78
730,63,Alumni,"$2,500.00",$416.67,0,78
731,70,Alumni,"$1,015.00",$169.17,0,78
732,51,Alumni,$150.00,$25.00,0,78
733,52,Alumni,"$2,500.00",$416.67,0,78
734,59,Alumni,$175.00,$29.17,0,78
735,49,Alumni,"$1,000.00",$166.67,0,78
736,48,Alumni,$155.18,$25.86,0,78
737,49,Alumni,"$2,500.00",$416.67,0,78
738,52,Alumni,$0.00,$0.00,0,78
739,54,Alumni,$370.00,$61.67,0,78
740,45,Alumni,$285.00,$47.50,0,78
741,42,Alumni,"$1,560.00",$260.00,0,78
742,45,Alumni,"$5,000.00",$833.33,0,78
743,36,Alumni,$284.38,$47.40,0,78
744,36,Alumni,$229.00,$38.17,0,78
745,48,Alumni,$250.00,$41.67,0,78
746,44,Alumni,$110.00,$18.33,0,78
747,36,Alumni,$648.00,$108.00,0,78
748,37,Alumni,$160.00,$26.67,0,78
749,32,Alumni,$450.00,$75.00,0,78
750,51,Alumni,$119.38,$19.90,0,78
751,59,Alumni,"$1,000.00",$166.67,0,78
752,44,Alumni,$214.69,$35.78,0,78
753,71,Alumni,$0.00,$0.00,0,77
754,66,Alumni,$0.00,$0.00,0,77
755,67,Alumni,"$1,503.01",$250.50,0,77
756,65,Alumni,$100.00,$16.67,0,77
757,75,Alumni,$300.00,$50.00,0,77
758,72,Alumni,$355.00,$59.17,0,77
759,70,Alumni,$401.00,$66.83,0,77
760,64,Alumni,$25.00,$4.17,0,77
761,68,Alumni,"$1,900.00",$316.67,0,77
762,84,Alumni,$595.00,$99.17,0,77
763,68,Alumni,$0.00,$0.00,0,77
764,82,Alumni,$100.00,$16.67,0,77
765,86,Alumni,$175.00,$29.17,0,77
766,60,Alumni,$125.00,$20.83,0,77
767,59,Alumni,$275.00,$45.83,0,77
768,77,Alumni,$100.00,$16.67,0,77
769,69,Alumni,$0.00,$0.00,0,77
770,72,Alumni,$0.00,$0.00,0,77
771,66,Alumni,$210.00,$35.00,0,77
772,55,Alumni,$125.00,$20.83,0,77
773,79,Alumni,$75.00,$12.50,0,77
774,58,Alumni,$200.00,$33.33,0,77
775,56,Alumni,$225.00,$37.50,0,77
776,55,Alumni,$0.00,$0.00,0,77
777,67,Alumni,$595.00,$99.17,0,77
778,61,Alumni,$0.00,$0.00,0,77
779,63,Alumni,$319.69,$53.28,0,77
780,79,Alumni,$975.00,$162.50,0,77
781,57,Alumni,$75.00,$12.50,0,77
782,59,Alumni,$569.94,$94.99,0,77
783,64,Alumni,"$1,395.00",$232.50,0,77
784,80,Alumni,"$1,285.00",$214.17,0,77
785,59,Alumni,$295.00,$49.17,0,77
786,58,Alumni,$20.00,$3.33,0,77
787,48,Alumni,$295.00,$49.17,0,77
788,54,Alumni,$125.00,$20.83,0,77
789,64,Alumni,$350.00,$58.33,0,77
790,68,Alumni,$100.00,$16.67,0,77
791,70,Alumni,$100.00,$16.67,0,77
792,47,Alumni,$369.38,$61.56,0,77
793,52,Alumni,$74.69,$12.45,0,77
794,77,Alumni,"$2,450.00",$408.33,0,77
795,54,Alumni,$0.00,$0.00,0,77
796,66,Alumni,$200.00,$33.33,0,77
797,44,Alumni,$250.00,$41.67,0,77
798,68,Alumni,$200.00,$33.33,0,77
799,44,Alumni,$320.00,$53.33,0,77
800,45,Alumni,$320.00,$53.33,0,77
801,48,Alumni,$10.00,$1.67,0,77
802,47,Alumni,$210.00,$35.00,0,77
803,44,Alumni,$25.00,$4.17,0,77
804,41,Alumni,$510.64,$85.11,0,77
805,49,Alumni,$109.38,$18.23,0,77
806,57,Alumni,$216.90,$36.15,0,77
807,57,Alumni,$227.50,$37.92,0,77
808,46,Alumni,"$1,600.00",$266.67,0,77
809,48,Alumni,$200.00,$33.33,0,77
810,72,Alumni,$150.00,$25.00,0,77
811,48,Alumni,$126.00,$21.00,0,77
812,60,Alumni,$215.00,$35.83,0,77
813,52,Alumni,$232.69,$38.78,0,77
814,43,Alumni,$20.00,$3.33,0,77
815,73,Alumni,"$1,100.00",$183.33,0,77
816,36,Alumni,$300.00,$50.00,0,77
817,34,Alumni,"$1,235.37",$205.90,0,77
818,43,Alumni,$60.00,$10.00,0,77
819,46,Alumni,$160.00,$26.67,0,77
820,53,Alumni,$260.00,$43.33,0,77
821,51,Alumni,"$3,150.00",$525.00,0,77
822,50,Alumni,$160.00,$26.67,0,77
823,47,Alumni,$179.69,$29.95,0,77
824,43,Alumni,$0.00,$0.00,0,77
825,34,Alumni,$80.00,$13.33,0,77
826,81,Alumni,$420.00,$70.00,0,76
827,74,Alumni,"$1,325.00",$220.83,0,76
828,84,Alumni,$100.00,$16.67,0,76
829,69,Alumni,$300.00,$50.00,0,76
830,63,Alumni,$810.53,$135.09,0,76
831,69,Alumni,$0.00,$0.00,0,76
832,64,Alumni,$125.00,$20.83,0,76
833,87,Alumni,$100.00,$16.67,0,76
834,83,Alumni,$0.00,$0.00,0,76
835,55,Alumni,"$1,190.00",$198.33,0,76
836,58,Alumni,$100.00,$16.67,0,76
837,79,Alumni,$602.41,$100.40,0,76
838,79,Alumni,$365.00,$60.83,0,76
839,85,Alumni,"$2,049.00",$341.50,0,76
840,85,Alumni,$0.00,$0.00,0,76
841,62,Alumni,$625.00,$104.17,0,76
842,66,Alumni,$500.00,$83.33,0,76
843,58,Alumni,$0.00,$0.00,0,76
844,65,Alumni,$50.00,$8.33,0,76
845,79,Alumni,$0.00,$0.00,0,76
846,72,Alumni,$700.00,$116.67,0,76
847,88,Alumni,$580.00,$96.67,0,76
848,61,Alumni,$50.00,$8.33,0,76
849,66,Alumni,$250.00,$41.67,0,76
850,66,Alumni,$0.00,$0.00,0,76
851,69,Alumni,$0.00,$0.00,0,76
852,64,Alumni,$0.00,$0.00,0,76
853,65,Alumni,$0.00,$0.00,0,76
854,57,Alumni,$100.00,$16.67,0,76
855,64,Alumni,$0.00,$0.00,0,76
856,73,Alumni,"$4,100.00",$683.33,0,76
857,93,Alumni,$750.00,$125.00,0,76
858,66,Alumni,$150.50,$25.08,0,76
859,64,Alumni,$175.00,$29.17,0,76
860,64,Alumni,$0.00,$0.00,0,76
861,63,Alumni,"$1,500.00",$250.00,0,76
862,70,Alumni,$0.00,$0.00,0,76
863,68,Alumni,$250.00,$41.67,0,76
864,66,Alumni,$650.00,$108.33,0,76
865,72,Alumni,"$1,583.00",$263.83,0,76
866,68,Alumni,$0.00,$0.00,0,76
867,70,Alumni,$0.00,$0.00,0,76
868,55,Alumni,$0.00,$0.00,0,76
869,61,Alumni,"$3,400.00",$566.67,0,76
870,72,Alumni,$75.00,$12.50,0,76
871,78,Alumni,$245.00,$40.83,0,76
872,57,Alumni,$0.00,$0.00,0,76
873,64,Alumni,$0.00,$0.00,0,76
874,84,Alumni,$0.00,$0.00,0,76
875,86,Alumni,$175.00,$29.17,0,76
876,56,Alumni,$0.00,$0.00,0,76
877,63,Alumni,$225.00,$37.50,0,76
878,85,Alumni,$600.00,$100.00,0,76
879,82,Alumni,$100.00,$16.67,0,76
880,53,Alumni,"$1,000.00",$166.67,0,76
881,60,Alumni,$775.00,$129.17,0,76
882,54,Alumni,$0.00,$0.00,0,76
883,59,Alumni,$0.00,$0.00,0,76
884,55,Alumni,$0.00,$0.00,0,76
885,63,Alumni,$75.00,$12.50,0,76
886,61,Alumni,$0.00,$0.00,0,76
887,63,Alumni,$0.00,$0.00,0,76
888,69,Alumni,$145.00,$24.17,0,76
889,77,Alumni,$0.00,$0.00,0,76
890,69,Alumni,$152.50,$25.42,0,76
891,53,Alumni,$0.00,$0.00,0,76
892,71,Alumni,$150.00,$25.00,0,76
893,64,Alumni,$150.00,$25.00,0,76
894,72,Alumni,$700.00,$116.67,0,76
895,65,Alumni,$150.00,$25.00,0,76
896,55,Alumni,$0.00,$0.00,0,76
897,52,Alumni,$0.00,$0.00,0,76
898,53,Alumni,$150.00,$25.00,0,76
899,57,Alumni,$0.00,$0.00,0,76
900,50,Alumni,$630.00,$105.00,0,76
901,54,Alumni,$160.00,$26.67,0,76
902,48,Alumni,$0.00,$0.00,0,76
903,53,Alumni,$225.00,$37.50,0,76
904,55,Alumni,$20.00,$3.33,0,76
905,66,Alumni,$0.00,$0.00,0,76
906,46,Alumni,$260.00,$43.33,0,76
907,56,Alumni,$150.00,$25.00,0,76
908,46,Alumni,$760.00,$126.67,0,76
909,46,Alumni,$180.00,$30.00,0,76
910,45,Alumni,$500.00,$83.33,0,76
911,54,Alumni,$300.00,$50.00,0,76
912,59,Alumni,$300.00,$50.00,0,76
913,44,Alumni,$50.00,$8.33,0,76
914,49,Alumni,$120.00,$20.00,0,76
915,41,Alumni,$545.37,$90.90,0,76
916,46,Alumni,$210.00,$35.00,0,76
917,43,Alumni,$90.00,$15.00,0,76
918,59,Alumni,$20.07,$3.35,0,76
919,52,Alumni,$0.00,$0.00,0,76
920,39,Alumni,$580.37,$96.73,0,76
921,38,Alumni,"$3,180.00",$530.00,0,76
922,37,Alumni,$263.06,$43.84,0,76
923,36,Alumni,$51.47,$8.58,0,76
924,52,Alumni,$50.00,$8.33,0,76
925,49,Alumni,$159.00,$26.50,0,76
926,43,Alumni,$0.00,$0.00,0,76
927,35,Alumni,"$10,950.00","$1,825.00",0,76
928,45,Alumni,$173.10,$28.85,0,76
929,74,Alumni,"$6,000.00","$1,000.00",0,76
930,32,Alumni,$550.00,$91.67,0,76
931,43,Alumni,$125.00,$20.83,0,76
932,54,Alumni,$80.00,$13.33,0,76
933,44,Alumni,$400.00,$66.67,0,76
934,36,Alumni,$100.00,$16.67,0,76
935,48,Alumni,$19.69,$3.28,0,76
936,30,Alumni,$500.00,$83.33,0,76
937,55,Alumni,"$1,000.00",$166.67,0,76
938,51,Alumni,"$1,000.00",$166.67,0,76
939,45,Alumni,$69.07,$11.51,0,76
940,59,Alumni,$25.00,$4.17,0,75
941,64,Alumni,$175.00,$29.17,0,75
942,64,Alumni,$500.00,$83.33,0,75
943,64,Alumni,$0.00,$0.00,0,75
944,85,Alumni,"$1,115.00",$185.83,0,75
945,62,Alumni,$0.00,$0.00,0,75
946,63,Alumni,"$1,673.70",$278.95,0,75
947,58,Alumni,$475.00,$79.17,0,75
948,67,Alumni,$0.00,$0.00,0,75
949,69,Alumni,"$18,000.00","$3,000.00",0,75
950,82,Alumni,$0.00,$0.00,0,75
951,65,Alumni,$0.00,$0.00,0,75
952,58,Alumni,$300.00,$50.00,0,75
953,83,Alumni,$220.00,$36.67,0,75
954,62,Alumni,$525.00,$87.50,0,75
955,79,Alumni,$100.00,$16.67,0,75
956,80,Alumni,$10.00,$1.67,0,75
957,73,Alumni,$170.00,$28.33,0,75
958,61,Alumni,$0.00,$0.00,0,75
959,59,Alumni,$0.00,$0.00,0,75
960,69,Alumni,$400.00,$66.67,0,75
961,66,Alumni,$425.00,$70.83,0,75
962,68,Alumni,$0.00,$0.00,0,75
963,91,Alumni,$775.00,$129.17,0,75
964,66,Alumni,$0.00,$0.00,0,75
965,65,Alumni,"$1,608.01",$268.00,0,75
966,68,Alumni,$590.00,$98.33,0,75
967,67,Alumni,$0.00,$0.00,0,75
968,65,Alumni,$250.00,$41.67,0,75
969,67,Alumni,$0.00,$0.00,0,75
970,64,Alumni,$0.00,$0.00,0,75
971,58,Alumni,$39.69,$6.62,0,75
972,68,Alumni,$0.00,$0.00,0,75
973,62,Alumni,$390.00,$65.00,0,75
974,71,Alumni,$0.00,$0.00,0,75
975,67,Alumni,$550.00,$91.67,0,75
976,59,Alumni,$0.00,$0.00,0,75
977,57,Alumni,$0.00,$0.00,0,75
978,67,Alumni,$0.00,$0.00,0,75
979,59,Alumni,$100.00,$16.67,0,75
980,58,Alumni,$0.00,$0.00,0,75
981,69,Alumni,"$1,500.00",$250.00,0,75
982,59,Alumni,$0.00,$0.00,0,75
983,71,Alumni,$900.00,$150.00,0,75
984,63,Alumni,$0.00,$0.00,0,75
985,54,Alumni,$0.00,$0.00,0,75
986,64,Alumni,$315.00,$52.50,0,75
987,51,Alumni,$0.00,$0.00,0,75
988,52,Alumni,$250.00,$41.67,0,75
989,54,Alumni,$0.00,$0.00,0,75
990,50,Alumni,$100.00,$16.67,0,75
991,54,Alumni,"$4,505.00",$750.83,0,75
992,67,Alumni,$0.00,$0.00,0,75
993,51,Alumni,$80.00,$13.33,0,75
994,50,Alumni,$50.00,$8.33,0,75
995,48,Alumni,$130.00,$21.67,0,75
996,54,Alumni,$0.00,$0.00,0,75
997,52,Alumni,$179.38,$29.90,0,75
998,53,Alumni,$0.00,$0.00,0,75
999,61,Alumni,$180.00,$30.00,0,75
1000,51,Alumni,$0.00,$0.00,0,75
1001,56,Alumni,$0.00,$0.00,0,75
1002,67,Alumni,$725.00,$120.83,0,75
1003,69,Alumni,$145.23,$24.21,0,75
1004,56,Alumni,$150.00,$25.00,0,75
1005,46,Alumni,$150.00,$25.00,0,75
1006,48,Alumni,$0.00,$0.00,0,75
1007,57,Alumni,$0.00,$0.00,0,75
1008,52,Alumni,$250.00,$41.67,0,75
1009,56,Alumni,$40.00,$6.67,0,75
1010,50,Alumni,$0.00,$0.00,0,75
1011,55,Alumni,$345.00,$57.50,0,75
1012,47,Alumni,$85.00,$14.17,0,75
1013,48,Alumni,$475.00,$79.17,0,75
1014,47,Alumni,$180.00,$30.00,0,75
1015,45,Alumni,$0.00,$0.00,0,75
1016,48,Alumni,$900.00,$150.00,0,75
1017,52,Alumni,$20.00,$3.33,0,75
1018,44,Alumni,$150.00,$25.00,0,75
1019,42,Alumni,$200.00,$33.33,0,75
1020,50,Alumni,$200.00,$33.33,0,75
1021,51,Alumni,$125.00,$20.83,0,75
1022,53,Alumni,$350.00,$58.33,0,75
1023,51,Alumni,$0.00,$0.00,0,75
1024,42,Alumni,$0.00,$0.00,0,75
1025,66,Alumni,$225.00,$37.50,0,75
1026,66,Alumni,$0.00,$0.00,0,75
1027,42,Alumni,$0.00,$0.00,0,75
1028,39,Alumni,$100.00,$16.67,0,75
1029,35,Alumni,$774.69,$129.12,0,75
1030,63,Alumni,"$1,000.00",$166.67,0,75
1031,48,Alumni,$225.00,$37.50,0,75
1032,33,Alumni,$140.00,$23.33,0,75
1033,37,Alumni,$100.00,$16.67,0,75
1034,39,Alumni,$25.00,$4.17,0,75
1035,35,Alumni,$100.00,$16.67,0,75
1036,37,Alumni,$50.00,$8.33,0,75
1037,45,Alumni,$0.00,$0.00,0,75
1038,50,Alumni,$200.00,$33.33,0,75
1039,43,Alumni,$70.00,$11.67,0,75
1040,51,Alumni,$44.69,$7.45,0,75
1041,54,Alumni,$99.69,$16.62,0,75
1042,51,Alumni,$0.00,$0.00,0,75
1043,60,Alumni,$50.00,$8.33,0,75
1044,54,Alumni,$0.00,$0.00,0,75
1045,73,Alumni,$0.00,$0.00,0,74
1046,67,Alumni,$365.00,$60.83,0,74
1047,74,Alumni,$125.00,$20.83,0,74
1048,66,Alumni,$155.00,$25.83,0,74
1049,77,Alumni,$200.00,$33.33,0,74
1050,56,Alumni,$0.00,$0.00,0,74
1051,63,Alumni,$0.00,$0.00,0,74
1052,69,Alumni,$250.00,$41.67,0,74
1053,69,Alumni,$775.00,$129.17,0,74
1054,71,Alumni,$150.00,$25.00,0,74
1055,71,Alumni,$0.00,$0.00,0,74
1056,76,Alumni,$200.00,$33.33,0,74
1057,67,Alumni,"$5,675.00",$945.83,0,74
1058,73,Alumni,$0.00,$0.00,0,74
1059,74,Alumni,$200.00,$33.33,0,74
1060,59,Alumni,$174.00,$29.00,0,74
1061,62,Alumni,$650.00,$108.33,0,74
1062,83,Alumni,$700.00,$116.67,0,74
1063,69,Alumni,$225.00,$37.50,0,74
1064,56,Alumni,$125.00,$20.83,0,74
1065,70,Alumni,$150.00,$25.00,0,74
1066,62,Alumni,$0.00,$0.00,0,74
1067,76,Alumni,$130.00,$21.67,0,74
1068,63,Alumni,$360.00,$60.00,0,74
1069,74,Alumni,$525.00,$87.50,0,74
1070,65,Alumni,$500.00,$83.33,0,74
1071,72,Alumni,$0.00,$0.00,0,74
1072,83,Alumni,$300.00,$50.00,0,74
1073,88,Alumni,$660.00,$110.00,0,74
1074,69,Alumni,$0.00,$0.00,0,74
1075,63,Alumni,$530.00,$88.33,0,74
1076,59,Alumni,$100.00,$16.67,0,74
1077,71,Alumni,$300.75,$50.13,0,74
1078,62,Alumni,$0.00,$0.00,0,74
1079,56,Alumni,$0.00,$0.00,0,74
1080,62,Alumni,"$5,585.00",$930.83,0,74
1081,56,Alumni,$50.00,$8.33,0,74
1082,63,Alumni,"$1,200.00",$200.00,0,74
1083,61,Alumni,$125.00,$20.83,0,74
1084,59,Alumni,$30.00,$5.00,0,74
1085,70,Alumni,"$10,125.00","$1,687.50",0,74
1086,54,Alumni,$0.00,$0.00,0,74
1087,63,Alumni,$30.00,$5.00,0,74
1088,62,Alumni,"$2,500.00",$416.67,0,74
1089,58,Alumni,$0.00,$0.00,0,74
1090,52,Alumni,$125.00,$20.83,0,74
1091,58,Alumni,"$3,200.00",$533.33,0,74
1092,54,Alumni,$250.00,$41.67,0,74
1093,51,Alumni,$125.00,$20.83,0,74
1094,58,Alumni,$435.00,$72.50,0,74
1095,53,Alumni,$0.00,$0.00,0,74
1096,61,Alumni,$325.00,$54.17,0,74
1097,60,Alumni,$0.00,$0.00,0,74
1098,54,Alumni,$0.00,$0.00,0,74
1099,56,Alumni,$150.00,$25.00,0,74
1100,59,Alumni,$0.00,$0.00,0,74
1101,47,Alumni,$0.00,$0.00,0,74
1102,49,Alumni,$75.00,$12.50,0,74
1103,52,Alumni,"$1,000.00",$166.67,0,74
1104,71,Alumni,$0.00,$0.00,0,74
1105,48,Alumni,$0.00,$0.00,0,74
1106,48,Alumni,$0.00,$0.00,0,74
1107,45,Alumni,$110.00,$18.33,0,74
1108,55,Alumni,$459.69,$76.62,0,74
1109,45,Alumni,$0.00,$0.00,0,74
1110,54,Alumni,$45.00,$7.50,0,74
1111,46,Alumni,$10.00,$1.67,0,74
1112,54,Alumni,$50.00,$8.33,0,74
1113,43,Alumni,$801.00,$133.50,0,74
1114,48,Alumni,$70.00,$11.67,0,74
1115,42,Alumni,$45.38,$7.56,0,74
1116,52,Alumni,$750.00,$125.00,0,74
1117,64,Alumni,$120.00,$20.00,0,74
1118,41,Alumni,"$3,101.48",$516.91,0,74
1119,41,Alumni,$120.00,$20.00,0,74
1120,56,Alumni,$50.00,$8.33,0,74
1121,47,Alumni,$170.00,$28.33,0,74
1122,48,Alumni,$120.00,$20.00,0,74
1123,51,Alumni,$45.00,$7.50,0,74
1124,40,Alumni,$125.00,$20.83,0,74
1125,39,Alumni,$445.37,$74.23,0,74
1126,69,Alumni,$414.04,$69.01,0,74
1127,42,Alumni,$50.00,$8.33,0,74
1128,56,Alumni,$50.00,$8.33,0,74
1129,60,Alumni,$0.00,$0.00,0,74
1130,44,Alumni,$0.00,$0.00,0,74
1131,46,Alumni,$175.00,$29.17,0,74
1132,41,Alumni,$40.00,$6.67,0,74
1133,43,Alumni,$50.00,$8.33,0,74
1134,62,Alumni,$50.00,$8.33,0,74
1135,44,Alumni,$100.00,$16.67,0,74
1136,36,Alumni,$469.69,$78.28,0,74
1137,47,Alumni,$19.69,$3.28,0,74
1138,42,Alumni,$40.00,$6.67,0,74
1139,35,Alumni,$160.00,$26.67,0,74
1140,28,Alumni,$50.00,$8.33,0,74
1141,32,Alumni,$100.00,$16.67,0,74
1142,45,Alumni,$94.07,$15.68,0,74
1143,51,Alumni,$200.00,$33.33,0,74
1144,49,Alumni,$69.69,$11.62,0,74
1145,51,Alumni,$39.69,$6.62,0,74
1146,41,Alumni,$19.69,$3.28,0,74
1147,53,Alumni,$19.69,$3.28,0,74
1148,45,Alumni,$50.00,$8.33,0,74
1149,73,Alumni,$300.00,$50.00,0,73
1150,78,Alumni,$250.00,$41.67,0,73
1151,74,Alumni,$0.00,$0.00,0,73
1152,67,Alumni,$0.00,$0.00,0,73
1153,70,Alumni,$300.00,$50.00,0,73
1154,62,Alumni,"$2,501.00",$416.83,0,73
1155,69,Alumni,$735.00,$122.50,0,73
1156,72,Alumni,"$1,275.00",$212.50,0,73
1157,80,Alumni,"$1,025.00",$170.83,0,73
1158,98,Alumni,$900.00,$150.00,0,73
1159,63,Alumni,$970.00,$161.67,0,73
1160,83,Alumni,$180.00,$30.00,0,73
1161,84,Alumni,"$1,525.00",$254.17,0,73
1162,75,Alumni,$200.00,$33.33,0,73
1163,67,Alumni,$825.00,$137.50,0,73
1164,59,Alumni,$86.69,$14.45,0,73
1165,75,Alumni,$0.00,$0.00,0,73
1166,67,Alumni,$300.00,$50.00,0,73
